case_id,line_id,from,to,time,start_time,end_time
547,1,Новый,Рассмотрение рекрутером,461.3520449015467,2024-01-01 00:05:08.976502,2024-01-20 05:26:15.976502
547,2,Рассмотрение рекрутером,Рассмотрение заказчиком,2.058262684235611,2024-01-20 05:26:15.976502,2024-01-20 07:29:45.976502
547,3,Рассмотрение заказчиком,Интервью,57.7885887457394,2024-01-20 07:29:45.976502,2024-01-22 17:17:04.976502
547,4,Интервью,Интервью,1.437711980355715,2024-01-22 17:17:04.976502,2024-01-22 18:43:19.976502
547,5,Интервью,Планирование интервью,1.066902781303879,2024-01-22 18:43:19.976502,2024-01-22 19:47:20.976502
547,6,Планирование интервью,Отклонен,20.1082158469079,2024-01-22 19:47:20.976502,2024-01-23 15:53:50.976502
548,1,Новый,Рассмотрение заказчиком,366.6986031365838,2024-01-01 00:02:30.238095,2024-01-16 06:44:24.238095
548,2,Рассмотрение заказчиком,Отклонен,257.2804491159611,2024-01-16 06:44:24.238095,2024-01-27 00:01:14.238095
549,1,Новый,Рассмотрение рекрутером,331.3202664412809,2024-01-01 00:02:32.925541,2024-01-14 19:21:44.925541
549,2,Рассмотрение рекрутером,Планирование интервью,2.727533831898373,2024-01-14 19:21:44.925541,2024-01-14 22:05:24.925541
549,3,Планирование интервью,Интервью,367.8728850648375,2024-01-14 22:05:24.925541,2024-01-30 05:57:46.925541
549,4,Интервью,Интервью,1.364485829311231,2024-01-30 05:57:46.925541,2024-01-30 07:19:38.925541
549,5,Интервью,Заполнение анкеты,0.9829730416644392,2024-01-30 07:19:38.925541,2024-01-30 08:18:37.925541
549,6,Заполнение анкеты,Заполнение анкеты,286.0894304068871,2024-01-30 08:18:37.925541,2024-02-11 06:23:59.925541
549,7,Заполнение анкеты,Заполнение анкеты,279.7404512341469,2024-02-11 06:23:59.925541,2024-02-22 22:08:24.925541
549,8,Заполнение анкеты,Проверка,61.34370208673128,2024-02-22 22:08:24.925541,2024-02-25 11:29:02.925541
549,9,Проверка,Решение о найме,120.3628411094102,2024-02-25 11:29:02.925541,2024-03-01 11:50:48.925541
549,10,Решение о найме,Согласование офера в компании,163.1155464714579,2024-03-01 11:50:48.925541,2024-03-08 06:57:44.925541
549,11,Согласование офера в компании,Готов к оформлению,183.8098093244413,2024-03-08 06:57:44.925541,2024-03-15 22:46:19.925541
549,12,Готов к оформлению,Оформление,6.787447029008677,2024-03-15 22:46:19.925541,2024-03-16 05:33:34.925541
549,13,Оформление,Оформлен,5.597019418218857,2024-03-16 05:33:34.925541,2024-03-16 11:09:23.925541
550,1,Новый,Рассмотрение заказчиком,508.6442843364804,2024-01-01 00:02:47.160220,2024-01-22 04:41:26.160220
550,2,Рассмотрение заказчиком,Планирование интервью,330.9167908419849,2024-01-22 04:41:26.160220,2024-02-04 23:36:26.160220
550,3,Планирование интервью,Интервью,678.0556746561778,2024-02-04 23:36:26.160220,2024-03-04 05:39:47.160220
550,4,Интервью,Интервью,1.417498726454824,2024-03-04 05:39:47.160220,2024-03-04 07:04:50.160220
550,5,Интервью,Планирование интервью,1.717524819912212,2024-03-04 07:04:50.160220,2024-03-04 08:47:53.160220
550,6,Планирование интервью,Интервью,22.20686248421964,2024-03-04 08:47:53.160220,2024-03-05 07:00:18.160220
550,7,Интервью,Заполнение анкеты,1.406484836888102,2024-03-05 07:00:18.160220,2024-03-05 08:24:41.160220
550,8,Заполнение анкеты,Заполнение анкеты,63.05997475458395,2024-03-05 08:24:41.160220,2024-03-07 23:28:17.160220
550,9,Заполнение анкеты,Заполнение анкеты,127.5651178392682,2024-03-07 23:28:17.160220,2024-03-13 07:02:11.160220
550,10,Заполнение анкеты,Проверка,289.7264581344068,2024-03-13 07:02:11.160220,2024-03-25 08:45:47.160220
550,11,Проверка,Решение о найме,147.8723979500861,2024-03-25 08:45:47.160220,2024-03-31 12:38:07.160220
550,12,Решение о найме,Согласование офера в компании,6.075822829628788,2024-03-31 12:38:07.160220,2024-03-31 18:42:40.160220
550,13,Согласование офера в компании,Готов к оформлению,107.744957910483,2024-03-31 18:42:40.160220,2024-04-05 06:27:22.160220
550,14,Готов к оформлению,Оформление,93.66599725613948,2024-04-05 06:27:22.160220,2024-04-09 04:07:20.160220
550,15,Оформление,Оформлен,7.610914927607292,2024-04-09 04:07:20.160220,2024-04-09 11:43:59.160220
551,1,Новый,Рассмотрение рекрутером,107.5238787726917,2024-01-01 00:04:39.044841,2024-01-05 11:36:04.044841
551,2,Рассмотрение рекрутером,Планирование интервью,2.949083968027719,2024-01-05 11:36:04.044841,2024-01-05 14:33:01.044841
551,3,Планирование интервью,Отклонен,13.1151328281383,2024-01-05 14:33:01.044841,2024-01-06 03:39:56.044841
552,1,Новый,Рассмотрение заказчиком,663.8752544274363,2024-01-01 00:05:32.258335,2024-01-28 15:58:02.258335
552,2,Рассмотрение заказчиком,Оценка кандидата,465.3707553740286,2024-01-28 15:58:02.258335,2024-02-17 01:20:17.258335
552,3,Оценка кандидата,Отклонен,177.8445816781743,2024-02-17 01:20:17.258335,2024-02-24 11:10:58.258335
553,1,Новый,Рассмотрение рекрутером,130.8929335158275,2024-01-01 00:05:18.794990,2024-01-06 10:58:52.794990
553,2,Рассмотрение рекрутером,Рассмотрение заказчиком,2.093038880774506,2024-01-06 10:58:52.794990,2024-01-06 13:04:27.794990
553,3,Рассмотрение заказчиком,Отклонен,453.7975210003413,2024-01-06 13:04:27.794990,2024-01-25 10:52:18.794990
554,1,Новый,Рассмотрение рекрутером,272.6813142295218,2024-01-01 00:03:22.537323,2024-01-12 08:44:14.537323
554,2,Рассмотрение рекрутером,Планирование интервью,3.849635155635578,2024-01-12 08:44:14.537323,2024-01-12 12:35:13.537323
554,3,Планирование интервью,Отклонен,140.6368471972097,2024-01-12 12:35:13.537323,2024-01-18 09:13:26.537323
555,1,Новый,Рассмотрение заказчиком,75.37886588824672,2024-01-01 00:02:46.055429,2024-01-04 03:25:29.055429
555,2,Рассмотрение заказчиком,Оценка кандидата,617.5218666071645,2024-01-04 03:25:29.055429,2024-01-29 20:56:48.055429
555,3,Оценка кандидата,Отклонен,60.60729548933777,2024-01-29 20:56:48.055429,2024-02-01 09:33:14.055429
556,1,Новый,Рассмотрение рекрутером,98.99034007351732,2024-01-01 00:05:25.674253,2024-01-05 03:04:50.674253
556,2,Рассмотрение рекрутером,Планирование интервью,1.262775490117744,2024-01-05 03:04:50.674253,2024-01-05 04:20:36.674253
556,3,Планирование интервью,Интервью,44.8471138699706,2024-01-05 04:20:36.674253,2024-01-07 01:11:25.674253
556,4,Интервью,Интервью,1.137259120754542,2024-01-07 01:11:25.674253,2024-01-07 02:19:39.674253
556,5,Интервью,Планирование интервью,1.79986154791007,2024-01-07 02:19:39.674253,2024-01-07 04:07:39.674253
556,6,Планирование интервью,Отклонен,84.31150725018365,2024-01-07 04:07:39.674253,2024-01-10 16:26:20.674253
557,1,Новый,Рассмотрение заказчиком,298.0262506866663,2024-01-01 00:00:52.559076,2024-01-13 10:02:26.559076
557,2,Рассмотрение заказчиком,Планирование интервью,533.7813266110585,2024-01-13 10:02:26.559076,2024-02-04 15:49:19.559076
557,3,Планирование интервью,Интервью,472.4064972579044,2024-02-04 15:49:19.559076,2024-02-24 08:13:42.559076
557,4,Интервью,Заполнение анкеты,1.159814008386965,2024-02-24 08:13:42.559076,2024-02-24 09:23:17.559076
557,5,Заполнение анкеты,Заполнение анкеты,212.9280116846291,2024-02-24 09:23:17.559076,2024-03-04 06:18:58.559076
557,6,Заполнение анкеты,Заполнение анкеты,236.7793081641373,2024-03-04 06:18:58.559076,2024-03-14 03:05:44.559076
557,7,Заполнение анкеты,Заполнение анкеты,297.296604632439,2024-03-14 03:05:44.559076,2024-03-26 12:23:32.559076
557,8,Заполнение анкеты,Проверка,73.4977668097248,2024-03-26 12:23:32.559076,2024-03-29 13:53:24.559076
557,9,Проверка,Решение о найме,412.6218271892939,2024-03-29 13:53:24.559076,2024-04-15 18:30:42.559076
557,10,Решение о найме,Согласование офера в компании,1.753427733857215,2024-04-15 18:30:42.559076,2024-04-15 20:15:55.559076
557,11,Согласование офера в компании,Готов к оформлению,278.2979699410012,2024-04-15 20:15:55.559076,2024-04-27 10:33:47.559076
557,12,Готов к оформлению,Оформление,63.11656056019213,2024-04-27 10:33:47.559076,2024-04-30 01:40:47.559076
557,13,Оформление,Оформлен,5.007688317916829,2024-04-30 01:40:47.559076,2024-04-30 06:41:14.559076
558,1,Новый,Рассмотрение рекрутером,478.0279562835615,2024-01-01 00:03:31.587220,2024-01-20 22:05:11.587220
558,2,Рассмотрение рекрутером,Не выходит на связь,1.380853990924455,2024-01-20 22:05:11.587220,2024-01-20 23:28:02.587220
558,3,Не выходит на связь,Отклонен,230.2145604861317,2024-01-20 23:28:02.587220,2024-01-30 13:40:55.587220
559,1,Новый,Рассмотрение рекрутером,360.4121397846837,2024-01-01 00:03:39.141461,2024-01-16 00:28:22.141461
559,2,Рассмотрение рекрутером,Не выходит на связь,2.882517583401587,2024-01-16 00:28:22.141461,2024-01-16 03:21:19.141461
559,3,Не выходит на связь,Отклонен,612.5520448939626,2024-01-16 03:21:19.141461,2024-02-10 15:54:27.141461
560,1,Новый,Рассмотрение заказчиком,575.6144100708729,2024-01-01 00:03:40.400736,2024-01-24 23:40:31.400736
560,2,Рассмотрение заказчиком,Оценка кандидата,214.18886620807,2024-01-24 23:40:31.400736,2024-02-02 21:51:51.400736
560,3,Оценка кандидата,Отклонен,560.392433433662,2024-02-02 21:51:51.400736,2024-02-26 06:15:24.400736
561,1,Новый,Рассмотрение рекрутером,671.0124232616915,2024-01-01 00:03:09.134684,2024-01-28 23:03:53.134684
561,2,Рассмотрение рекрутером,Планирование интервью,3.670081963118616,2024-01-28 23:03:53.134684,2024-01-29 02:44:06.134684
561,3,Планирование интервью,Отклонен,298.0306577934398,2024-01-29 02:44:06.134684,2024-02-10 12:45:56.134684
562,1,Новый,Рассмотрение рекрутером,151.8986039413477,2024-01-01 00:04:17.919167,2024-01-07 07:58:11.919167
562,2,Рассмотрение рекрутером,Рассмотрение заказчиком,2.614316145904306,2024-01-07 07:58:11.919167,2024-01-07 10:35:03.919167
562,3,Рассмотрение заказчиком,Интервью,174.0795388344568,2024-01-07 10:35:03.919167,2024-01-14 16:39:49.919167
562,4,Интервью,Заполнение анкеты,1.024143001420183,2024-01-14 16:39:49.919167,2024-01-14 17:41:16.919167
562,5,Заполнение анкеты,Проверка,186.8974282507096,2024-01-14 17:41:16.919167,2024-01-22 12:35:07.919167
562,6,Проверка,Решение о найме,393.5819504904424,2024-01-22 12:35:07.919167,2024-02-07 22:10:02.919167
562,7,Решение о найме,Согласование офера в компании,27.00454237664494,2024-02-07 22:10:02.919167,2024-02-09 01:10:18.919167
562,8,Согласование офера в компании,Готов к оформлению,265.7780195790872,2024-02-09 01:10:18.919167,2024-02-20 02:56:59.919167
562,9,Готов к оформлению,Оформление,83.92271587530732,2024-02-20 02:56:59.919167,2024-02-23 14:52:21.919167
562,10,Оформление,Оформлен,4.50666424516041,2024-02-23 14:52:21.919167,2024-02-23 19:22:45.919167
563,1,Новый,Рассмотрение рекрутером,275.7586846861506,2024-01-01 00:00:56.860867,2024-01-12 11:46:27.860867
563,2,Рассмотрение рекрутером,Самоотказ,1.218568668850195,2024-01-12 11:46:27.860867,2024-01-12 12:59:34.860867
563,3,Самоотказ,Отклонен,277.5025974038485,2024-01-12 12:59:34.860867,2024-01-24 02:29:43.860867
564,1,Новый,Рассмотрение заказчиком,268.3746573867065,2024-01-01 00:05:53.937566,2024-01-12 04:28:21.937566
564,2,Рассмотрение заказчиком,Оценка кандидата,315.1415245117663,2024-01-12 04:28:21.937566,2024-01-25 07:36:51.937566
564,3,Оценка кандидата,Отклонен,129.551059009257,2024-01-25 07:36:51.937566,2024-01-30 17:09:55.937566
565,1,Новый,Рассмотрение рекрутером,412.3974239202139,2024-01-01 00:05:13.160464,2024-01-18 04:29:03.160464
565,2,Рассмотрение рекрутером,Самоотказ,3.676877957038129,2024-01-18 04:29:03.160464,2024-01-18 08:09:40.160464
565,3,Самоотказ,Отклонен,273.2705381727869,2024-01-18 08:09:40.160464,2024-01-29 17:25:54.160464
566,1,Новый,Рассмотрение заказчиком,112.5111625901658,2024-01-01 00:02:22.815880,2024-01-05 16:33:02.815880
566,2,Рассмотрение заказчиком,Планирование интервью,493.7578150027497,2024-01-05 16:33:02.815880,2024-01-26 06:18:30.815880
566,3,Планирование интервью,Интервью,529.4123345271944,2024-01-26 06:18:30.815880,2024-02-17 07:43:14.815880
566,4,Интервью,Заполнение анкеты,1.355215986465318,2024-02-17 07:43:14.815880,2024-02-17 09:04:33.815880
566,5,Заполнение анкеты,Проверка,302.0839671353626,2024-02-17 09:04:33.815880,2024-02-29 23:09:35.815880
566,6,Проверка,Решение о найме,173.9326816676646,2024-02-29 23:09:35.815880,2024-03-08 05:05:33.815880
566,7,Решение о найме,Согласование офера в компании,153.8919597956052,2024-03-08 05:05:33.815880,2024-03-14 14:59:04.815880
566,8,Согласование офера в компании,Готов к оформлению,334.1997832922847,2024-03-14 14:59:04.815880,2024-03-28 13:11:03.815880
566,9,Готов к оформлению,Оформление,97.24706653749872,2024-03-28 13:11:03.815880,2024-04-01 14:25:53.815880
566,10,Оформление,Оформлен,7.888472544881454,2024-04-01 14:25:53.815880,2024-04-01 22:19:11.815880
567,1,Новый,Рассмотрение рекрутером,356.1358055329043,2024-01-01 00:02:38.831558,2024-01-15 20:10:46.831558
567,2,Рассмотрение рекрутером,Планирование интервью,2.831823494491699,2024-01-15 20:10:46.831558,2024-01-15 23:00:41.831558
567,3,Планирование интервью,Интервью,503.9074545521524,2024-01-15 23:00:41.831558,2024-02-05 22:55:08.831558
567,4,Интервью,Интервью,0.7192385340630439,2024-02-05 22:55:08.831558,2024-02-05 23:38:17.831558
567,5,Интервью,Планирование интервью,1.225026051236322,2024-02-05 23:38:17.831558,2024-02-06 00:51:47.831558
567,6,Планирование интервью,Интервью,467.1338182631632,2024-02-06 00:51:47.831558,2024-02-25 11:59:49.831558
567,7,Интервью,Планирование интервью,1.542878833488453,2024-02-25 11:59:49.831558,2024-02-25 13:32:23.831558
567,8,Планирование интервью,Отклонен,568.6310693370092,2024-02-25 13:32:23.831558,2024-03-20 06:10:15.831558
568,1,Новый,Рассмотрение заказчиком,81.18534316379757,2024-01-01 00:05:06.260898,2024-01-04 09:16:13.260898
568,2,Рассмотрение заказчиком,Планирование интервью,520.1899471031952,2024-01-04 09:16:13.260898,2024-01-26 01:27:37.260898
568,3,Планирование интервью,Интервью,248.5194496901398,2024-01-26 01:27:37.260898,2024-02-05 09:58:47.260898
568,4,Интервью,Интервью,1.591002393612097,2024-02-05 09:58:47.260898,2024-02-05 11:34:14.260898
568,5,Интервью,Заполнение анкеты,1.262803468695337,2024-02-05 11:34:14.260898,2024-02-05 12:50:00.260898
568,6,Заполнение анкеты,Проверка,204.8382964440995,2024-02-05 12:50:00.260898,2024-02-14 01:40:18.260898
568,7,Проверка,Решение о найме,415.1292074296445,2024-02-14 01:40:18.260898,2024-03-02 08:48:03.260898
568,8,Решение о найме,Согласование офера в компании,91.739265495595,2024-03-02 08:48:03.260898,2024-03-06 04:32:25.260898
568,9,Согласование офера в компании,Готов к оформлению,264.9076047053234,2024-03-06 04:32:25.260898,2024-03-17 05:26:52.260898
568,10,Готов к оформлению,Оформление,15.80076706090821,2024-03-17 05:26:52.260898,2024-03-17 21:14:55.260898
568,11,Оформление,Оформлен,5.565046519769495,2024-03-17 21:14:55.260898,2024-03-18 02:48:49.260898
569,1,Новый,Рассмотрение заказчиком,600.3396521338351,2024-01-01 00:00:54.997337,2024-01-26 00:21:16.997337
569,2,Рассмотрение заказчиком,Отклонен,261.80275864595,2024-01-26 00:21:16.997337,2024-02-05 22:09:26.997337
570,1,Новый,Рассмотрение заказчиком,359.1047565258617,2024-01-01 00:02:54.703066,2024-01-15 23:09:11.703066
570,2,Рассмотрение заказчиком,Оценка кандидата,360.3517517399474,2024-01-15 23:09:11.703066,2024-01-30 23:30:17.703066
570,3,Оценка кандидата,Отклонен,133.1778174264317,2024-01-30 23:30:17.703066,2024-02-05 12:40:57.703066
571,1,Новый,Рассмотрение рекрутером,177.1261805346746,2024-01-01 00:04:45.427802,2024-01-08 09:12:19.427802
571,2,Рассмотрение рекрутером,Самоотказ,3.700437559208187,2024-01-08 09:12:19.427802,2024-01-08 12:54:20.427802
571,3,Самоотказ,Отклонен,193.2573073478268,2024-01-08 12:54:20.427802,2024-01-16 14:09:47.427802
572,1,Новый,Рассмотрение заказчиком,626.4121631208753,2024-01-01 00:02:29.153430,2024-01-27 02:27:12.153430
572,2,Рассмотрение заказчиком,Интервью,315.3444767030773,2024-01-27 02:27:12.153430,2024-02-09 05:47:52.153430
572,3,Интервью,Интервью,1.74872792216241,2024-02-09 05:47:52.153430,2024-02-09 07:32:48.153430
572,4,Интервью,Интервью,0.5930122729029805,2024-02-09 07:32:48.153430,2024-02-09 08:08:23.153430
572,5,Интервью,Планирование интервью,1.195467365452165,2024-02-09 08:08:23.153430,2024-02-09 09:20:06.153430
572,6,Планирование интервью,Отклонен,38.75561253860145,2024-02-09 09:20:06.153430,2024-02-11 00:05:27.153430
573,1,Новый,Рассмотрение рекрутером,121.1473672942283,2024-01-01 00:01:05.938967,2024-01-06 01:09:55.938967
573,2,Рассмотрение рекрутером,Планирование интервью,1.431692052093264,2024-01-06 01:09:55.938967,2024-01-06 02:35:49.938967
573,3,Планирование интервью,Интервью,370.6369513564959,2024-01-06 02:35:49.938967,2024-01-21 13:14:02.938967
573,4,Интервью,Интервью,1.301459990884573,2024-01-21 13:14:02.938967,2024-01-21 14:32:07.938967
573,5,Интервью,Интервью,0.9365468895369072,2024-01-21 14:32:07.938967,2024-01-21 15:28:19.938967
573,6,Интервью,Заполнение анкеты,1.485929909235947,2024-01-21 15:28:19.938967,2024-01-21 16:57:28.938967
573,7,Заполнение анкеты,Проверка,250.2970276964973,2024-01-21 16:57:28.938967,2024-02-01 03:15:18.938967
573,8,Проверка,Решение о найме,164.6050166694609,2024-02-01 03:15:18.938967,2024-02-07 23:51:36.938967
573,9,Решение о найме,Согласование офера в компании,1.880449764873886,2024-02-07 23:51:36.938967,2024-02-08 01:44:25.938967
573,10,Согласование офера в компании,Готов к оформлению,177.4854225308892,2024-02-08 01:44:25.938967,2024-02-15 11:13:33.938967
573,11,Готов к оформлению,Оформление,75.76329467130275,2024-02-15 11:13:33.938967,2024-02-18 14:59:21.938967
573,12,Оформление,Оформлен,1.949241066483101,2024-02-18 14:59:21.938967,2024-02-18 16:56:18.938967
574,1,Новый,Рассмотрение рекрутером,526.7138097501892,2024-01-01 00:02:41.218698,2024-01-22 22:45:30.218698
574,2,Рассмотрение рекрутером,Отклонен,1.302760112118887,2024-01-22 22:45:30.218698,2024-01-23 00:03:40.218698
575,1,Новый,Рассмотрение заказчиком,16.83759258422792,2024-01-01 00:01:10.198298,2024-01-01 16:51:25.198298
575,2,Рассмотрение заказчиком,Интервью,249.6830986626731,2024-01-01 16:51:25.198298,2024-01-12 02:32:24.198298
575,3,Интервью,Интервью,1.187467482412676,2024-01-12 02:32:24.198298,2024-01-12 03:43:39.198298
575,4,Интервью,Интервью,0.5935473355225883,2024-01-12 03:43:39.198298,2024-01-12 04:19:16.198298
575,5,Интервью,Планирование интервью,0.982266645075579,2024-01-12 04:19:16.198298,2024-01-12 05:18:12.198298
575,6,Планирование интервью,Интервью,705.8013063666601,2024-01-12 05:18:12.198298,2024-02-10 15:06:17.198298
575,7,Интервью,Интервью,1.188495631653647,2024-02-10 15:06:17.198298,2024-02-10 16:17:35.198298
575,8,Интервью,Интервью,1.531769563144711,2024-02-10 16:17:35.198298,2024-02-10 17:49:29.198298
575,9,Интервью,Заполнение анкеты,1.684068641328059,2024-02-10 17:49:29.198298,2024-02-10 19:30:32.198298
575,10,Заполнение анкеты,Заполнение анкеты,162.9807919644369,2024-02-10 19:30:32.198298,2024-02-17 14:29:23.198298
575,11,Заполнение анкеты,Заполнение анкеты,277.307645451412,2024-02-17 14:29:23.198298,2024-02-29 03:47:50.198298
575,12,Заполнение анкеты,Заполнение анкеты,25.72294617021668,2024-02-29 03:47:50.198298,2024-03-01 05:31:13.198298
575,13,Заполнение анкеты,Заполнение анкеты,112.7894283483842,2024-03-01 05:31:13.198298,2024-03-05 22:18:35.198298
575,14,Заполнение анкеты,Заполнение анкеты,51.212252572548,2024-03-05 22:18:35.198298,2024-03-08 01:31:19.198298
575,15,Заполнение анкеты,Заполнение анкеты,221.9612480642645,2024-03-08 01:31:19.198298,2024-03-17 07:29:00.198298
575,16,Заполнение анкеты,Заполнение анкеты,95.4148709309173,2024-03-17 07:29:00.198298,2024-03-21 06:53:53.198298
575,17,Заполнение анкеты,Проверка,115.0216627205548,2024-03-21 06:53:53.198298,2024-03-26 01:55:11.198298
575,18,Проверка,Решение о найме,690.9826788215526,2024-03-26 01:55:11.198298,2024-04-23 20:54:09.198298
575,19,Решение о найме,Согласование офера в компании,75.9445763029392,2024-04-23 20:54:09.198298,2024-04-27 00:50:49.198298
575,20,Согласование офера в компании,Готов к оформлению,4.059939861832017,2024-04-27 00:50:49.198298,2024-04-27 04:54:25.198298
575,21,Готов к оформлению,Оформление,107.48180504876,2024-04-27 04:54:25.198298,2024-05-01 16:23:20.198298
575,22,Оформление,Оформлен,3.286304139289152,2024-05-01 16:23:20.198298,2024-05-01 19:40:30.198298
576,1,Новый,Рассмотрение заказчиком,712.3056642564187,2024-01-01 00:04:19.595673,2024-01-30 16:22:39.595673
576,2,Рассмотрение заказчиком,Интервью,487.6691345813576,2024-01-30 16:22:39.595673,2024-02-20 00:02:48.595673
576,3,Интервью,Заполнение анкеты,1.506655985796303,2024-02-20 00:02:48.595673,2024-02-20 01:33:12.595673
576,4,Заполнение анкеты,Заполнение анкеты,294.2162246070777,2024-02-20 01:33:12.595673,2024-03-03 07:46:10.595673
576,5,Заполнение анкеты,Заполнение анкеты,266.7505539183621,2024-03-03 07:46:10.595673,2024-03-14 10:31:12.595673
576,6,Заполнение анкеты,Заполнение анкеты,268.576729265108,2024-03-14 10:31:12.595673,2024-03-25 15:05:48.595673
576,7,Заполнение анкеты,Проверка,179.6253304770336,2024-03-25 15:05:48.595673,2024-04-02 02:43:20.595673
576,8,Проверка,Решение о найме,644.4701030248041,2024-04-02 02:43:20.595673,2024-04-28 23:11:32.595673
576,9,Решение о найме,Согласование офера в компании,114.5732844587561,2024-04-28 23:11:32.595673,2024-05-03 17:45:56.595673
576,10,Согласование офера в компании,Готов к оформлению,135.9093481698723,2024-05-03 17:45:56.595673,2024-05-09 09:40:29.595673
576,11,Готов к оформлению,Оформление,141.7926833227284,2024-05-09 09:40:29.595673,2024-05-15 07:28:03.595673
576,12,Оформление,Оформлен,3.694027316804276,2024-05-15 07:28:03.595673,2024-05-15 11:09:42.595673
577,1,Новый,Рассмотрение заказчиком,243.4138215268473,2024-01-01 00:03:11.024609,2024-01-11 03:28:00.024609
577,2,Рассмотрение заказчиком,Оценка кандидата,655.2633504037022,2024-01-11 03:28:00.024609,2024-02-07 10:43:48.024609
577,3,Оценка кандидата,Отклонен,559.1906209759103,2024-02-07 10:43:48.024609,2024-03-01 17:55:15.024609
578,1,Новый,Рассмотрение заказчиком,726.2321573857811,2024-01-01 00:02:20.198723,2024-01-31 06:16:15.198723
578,2,Рассмотрение заказчиком,Интервью,592.1186708680385,2024-01-31 06:16:15.198723,2024-02-24 22:23:22.198723
578,3,Интервью,Интервью,0.8920400174492541,2024-02-24 22:23:22.198723,2024-02-24 23:16:54.198723
578,4,Интервью,Интервью,1.487096417712768,2024-02-24 23:16:54.198723,2024-02-25 00:46:07.198723
578,5,Интервью,Заполнение анкеты,1.682637114036674,2024-02-25 00:46:07.198723,2024-02-25 02:27:05.198723
578,6,Заполнение анкеты,Проверка,325.6326744190472,2024-02-25 02:27:05.198723,2024-03-09 16:05:02.198723
578,7,Проверка,Решение о найме,466.9802771650754,2024-03-09 16:05:02.198723,2024-03-29 03:03:51.198723
578,8,Решение о найме,Согласование офера в компании,160.7459245322602,2024-03-29 03:03:51.198723,2024-04-04 19:48:37.198723
578,9,Согласование офера в компании,Готов к оформлению,185.8820317285367,2024-04-04 19:48:37.198723,2024-04-12 13:41:32.198723
578,10,Готов к оформлению,Оформление,122.4208745648159,2024-04-12 13:41:32.198723,2024-04-17 16:06:47.198723
578,11,Оформление,Оформлен,2.369057127367618,2024-04-17 16:06:47.198723,2024-04-17 18:28:56.198723
579,1,Новый,Рассмотрение заказчиком,559.1792816214127,2024-01-01 00:05:27.722341,2024-01-24 07:16:12.722341
579,2,Рассмотрение заказчиком,Оценка кандидата,275.9732517845093,2024-01-24 07:16:12.722341,2024-02-04 19:14:36.722341
579,3,Оценка кандидата,Отклонен,276.5721483919074,2024-02-04 19:14:36.722341,2024-02-16 07:48:55.722341
580,1,Новый,Рассмотрение рекрутером,494.8549748137197,2024-01-01 00:05:43.384901,2024-01-21 14:57:00.384901
580,2,Рассмотрение рекрутером,Планирование интервью,3.53098709773348,2024-01-21 14:57:00.384901,2024-01-21 18:28:52.384901
580,3,Планирование интервью,Интервью,652.068167027624,2024-01-21 18:28:52.384901,2024-02-17 22:32:57.384901
580,4,Интервью,Интервью,1.864540909467352,2024-02-17 22:32:57.384901,2024-02-18 00:24:50.384901
580,5,Интервью,Интервью,1.755061756751297,2024-02-18 00:24:50.384901,2024-02-18 02:10:08.384901
580,6,Интервью,Интервью,1.345290169608552,2024-02-18 02:10:08.384901,2024-02-18 03:30:51.384901
580,7,Интервью,Заполнение анкеты,1.676320012742034,2024-02-18 03:30:51.384901,2024-02-18 05:11:26.384901
580,8,Заполнение анкеты,Проверка,216.5583326386717,2024-02-18 05:11:26.384901,2024-02-27 05:44:56.384901
580,9,Проверка,Решение о найме,412.9783612022227,2024-02-27 05:44:56.384901,2024-03-15 10:43:38.384901
580,10,Решение о найме,Согласование офера в компании,57.54434569435894,2024-03-15 10:43:38.384901,2024-03-17 20:16:17.384901
580,11,Согласование офера в компании,Готов к оформлению,99.91123190375944,2024-03-17 20:16:17.384901,2024-03-22 00:10:58.384901
580,12,Готов к оформлению,Оформление,35.43313221215855,2024-03-22 00:10:58.384901,2024-03-23 11:36:57.384901
580,13,Оформление,Оформлен,4.671993001282211,2024-03-23 11:36:57.384901,2024-03-23 16:17:16.384901
581,1,Новый,Рассмотрение рекрутером,688.2108390730224,2024-01-01 00:05:08.777234,2024-01-29 16:17:47.777234
581,2,Рассмотрение рекрутером,Планирование интервью,3.886432975628306,2024-01-29 16:17:47.777234,2024-01-29 20:10:58.777234
581,3,Планирование интервью,Интервью,72.46228770049423,2024-01-29 20:10:58.777234,2024-02-01 20:38:42.777234
581,4,Интервью,Заполнение анкеты,1.733233189856971,2024-02-01 20:38:42.777234,2024-02-01 22:22:42.777234
581,5,Заполнение анкеты,Проверка,332.6145699196266,2024-02-01 22:22:42.777234,2024-02-15 18:59:34.777234
581,6,Проверка,Решение о найме,394.3735082729412,2024-02-15 18:59:34.777234,2024-03-03 05:21:59.777234
581,7,Решение о найме,Согласование офера в компании,17.62883881966902,2024-03-03 05:21:59.777234,2024-03-03 22:59:42.777234
581,8,Согласование офера в компании,Готов к оформлению,10.41017373087556,2024-03-03 22:59:42.777234,2024-03-04 09:24:19.777234
581,9,Готов к оформлению,Оформление,118.1071386838854,2024-03-04 09:24:19.777234,2024-03-09 07:30:45.777234
581,10,Оформление,Оформлен,2.537022109371319,2024-03-09 07:30:45.777234,2024-03-09 10:02:58.777234
582,1,Новый,Рассмотрение заказчиком,231.9867908489612,2024-01-01 00:00:58.857650,2024-01-10 16:00:10.857650
